,id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
6511,6512,1,0,2,108,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,84,0,0,0,0,0.145,0.8,0,0,0,0,0,0.02,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
5087,5088,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0.137254902,1.0,1,0,0,0,0,0.0392156863,0,0,0,0,0,1,0,0,1,1,-1,1,-1,1,0
3694,3695,2,1,3,68,0,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,19,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
1573,1574,3,1,7,93,1,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,22,64,0,0,0,0,0.0,0.125,0,1,1,0,0,0.9230769231,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
6281,6282,1,0,3,81,7,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,22,52,0,0,0,0,0.3762057878,0.2110091743,0,1,0,0,0,0.0321543408,0,0,0,0,0,1,0,0,1,-1,1,1,0,0,0
5439,5440,3,1,2,76,6,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,15,54,0,0,0,0,0.0164271047,0.0818181818,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
2567,2568,4,0,2,38,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,13,18,0,0,0,0,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
3423,3424,2,1,4,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,17,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2037,2038,2,0,5,116,2,0,0,0,4,0,2,1,0,1,1,0,0,0,0,0,11,49,48,0,0,1,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
9243,9244,2,1,3,53,2,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,14,32,0,0,0,0,0.0704960836,0.9662921348,0,1,1,0,1,0.0522193211,0,0,0,0,0,1,0,0,1,1,-1,-1,-1,1,0
772,773,1,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,4,0,0,0,0,0.9411764706,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
5380,5381,3,1,2,84,8,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,22,55,0,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
9568,9569,2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0.03125,0.3448275862,0,0,0,0,0,0.09375,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
3562,3563,2,1,6,107,1,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,34,66,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
562,563,4,0,3,205,0,0,0,0,3,0,10,6,0,67,1,0,1,0,0,0,12,22,163,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0,1
6683,6684,1,0,2,86,11,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,13,66,0,0,0,0,0.1615384615,0.4175824176,0,1,1,0,0,0.0846153846,0,0,0,0,1,1,0,0,1,-1,-1,1,0,1,0
2546,2547,3,0,3,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,38,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
5510,5511,2,1,8,76,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,17,52,0,0,0,0,0.0178571429,0.0188679245,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
5330,5331,3,1,4,83,4,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,20,56,0,0,0,0,0.0652173913,0.1875,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1,0
9667,9668,2,1,1,48,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,18,0,0,0,0,0.3619047619,0.2307692308,0,0,0,1,0,0.0095238095,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
4531,4532,12,1,4,105,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,72,0,0,1,1,0.9444444444,0.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
1674,1675,5,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,36,0,0,1,0,0.9090909091,0.3846153846,1,1,0,0,0,0.0909090909,1,0,0,0,0,1,0,0,1,0,0,1,0,-1,1
7395,7396,1,0,0,138,0,0,0,0,0,0,9,8,0,7,1,0,0,0,0,0,16,1,113,0,0,0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,0
365,366,2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8016,8017,1,0,5,66,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,42,0,0,0,0,0.2195121951,0.2666666667,0,1,1,0,0,0.0243902439,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9376,9377,3,1,1,57,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,27,0,0,0,0,0.0538674033,0.1016949153,0,1,1,0,0,0.0179558011,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
4327,4328,3,1,5,80,0,0,0,0,1,0,0,0,0,12,1,1,0,0,0,0,29,44,0,0,1,0,0.6666666667,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,0,1
9983,9984,2,1,3,46,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,15,24,0,0,0,0,0.1063829787,0.625,0,1,1,0,0,0.170212766,0,0,0,0,0,1,0,0,1,1,1,1,-1,1,0
147,148,4,0,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,24,0,0,0,1,0.5,1.0,0,1,1,1,1,0.5,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,1
1668,1669,4,1,3,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,26,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3088,3089,2,1,5,84,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,22,55,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
8844,8845,1,0,3,44,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,22,15,0,0,0,0,0.0810810811,0.375,0,1,0,1,0,0.1621621622,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
7650,7651,2,0,6,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,49,0,0,0,0,0.0126582278,0.28,0,1,0,0,0,0.1012658228,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
407,408,3,0,3,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,25,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
9584,9585,3,1,3,56,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,24,25,0,0,0,0,0.8071428571,0.9797979798,0,1,0,1,0,0.0285714286,1,0,0,1,0,1,0,0,1,0,-1,0,-1,-1,0
7788,7789,1,0,2,80,9,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,54,0,0,0,0,0.2,0.4578313253,1,1,1,0,0,0.1368421053,0,0,0,0,1,1,0,0,1,-1,0,1,0,0,0
3456,3457,4,2,2,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,25,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
6186,6187,5,1,2,121,0,0,0,0,0,7,1,0,0,11,1,0,0,0,0,0,18,22,73,0,1,0,0.4181818182,0.8235294118,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,-1,-1,1,0,0,0
4182,4183,3,0,7,96,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,57,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3576,3577,4,1,9,213,2,0,0,1,0,0,1,0,0,69,1,1,0,0,1,0,18,110,77,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3271,3272,3,2,5,121,5,4,0,0,0,0,0,0,0,20,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
4940,4941,2,1,6,95,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,35,53,0,0,0,0,0.0,0.0714285714,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
1031,1032,1,0,2,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,11,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
8872,8873,2,0,1,44,0,0,0,0,0,0,3,2,0,7,1,1,0,0,0,0,8,7,21,0,0,0,0.0384615385,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
6230,6231,3,0,2,79,0,0,0,0,0,0,2,1,0,3,1,1,0,0,1,0,18,15,38,0,0,0,0.0408163265,0.0625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
6592,6593,1,0,5,99,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,30,62,0,0,0,0,0.1507936508,1.0,1,1,1,0,0,0.0396825397,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
8906,8907,1,0,4,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,33,0,0,0,0,0.0479452055,0.5434782609,0,1,1,1,0,0.0091324201,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9811,9812,2,1,1,35,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,13,0,0,0,0,0.0582524272,0.9111111111,1,1,0,0,0,0.0145631068,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
6724,6725,3,1,2,67,2,1,0,1,3,0,0,0,0,0,1,0,0,0,1,0,19,41,0,0,0,0,0.0,0.8333333333,0,0,0,0,0,0.1111111111,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
8029,8030,1,0,2,82,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,67,0,0,0,0,0.1554054054,0.8,1,0,0,0,0,0.0337837838,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
8052,8053,1,0,5,104,9,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,21,76,0,0,0,0,0.9302884615,0.6666666667,0,1,0,1,0,0.0024038462,1,0,0,0,0,1,0,0,1,-1,0,0,0,-1,0
855,856,3,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,36,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
3926,3927,3,1,3,54,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,34,0,0,0,0,0.375,1.0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,1
8547,8548,3,1,1,49,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,21,15,5,0,0,0,0.0655737705,0.0991735537,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
78,79,2,0,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,24,0,0,0,0,0.347826087,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
7088,7089,3,0,1,80,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,58,0,0,0,0,0.0362318841,0.1818181818,0,1,0,1,0,0.0072463768,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0
2247,2248,3,0,4,54,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,31,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
8263,8264,1,0,3,70,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15,48,0,0,0,0,0.1538461538,0.3846153846,0,1,1,0,0,0.0128205128,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
4026,4027,3,0,5,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,41,0,0,0,0,0.2567567568,0.8666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,1
9949,9950,2,1,3,57,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,20,30,0,0,0,0,0.0583657588,0.5125,0,1,0,0,0,0.0739299611,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0
9571,9572,2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.0769230769,0.8947368421,0,0,0,0,0,0.1538461538,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
9295,9296,3,1,3,55,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,34,0,0,0,0,0.03930131,0.1875,0,1,0,0,0,0.0305676856,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
714,715,1,0,3,63,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,18,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
7451,7452,3,0,5,206,11,0,0,0,2,7,1,0,0,32,1,1,0,0,1,0,18,65,115,0,0,0,0.2098765432,0.2142857143,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0
788,789,2,0,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,14,0,0,0,0,0.9333333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2279,2280,2,0,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,14,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4095,4096,2,0,3,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3897,3898,2,0,3,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,26,0,0,1,0,1.0,0.3333333333,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
7944,7945,2,1,2,63,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,41,0,0,0,0,0.1293103448,0.7333333333,1,1,1,0,0,0.0775862069,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
7177,7178,2,1,4,143,1,0,0,0,0,8,2,1,0,13,1,1,0,0,0,0,16,28,91,0,0,0,0.0085470085,0.1176470588,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
9076,9077,1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,16,0,0,0,0,0.1,1.0,0,1,0,0,0,0.0111111111,0,0,0,0,1,1,0,0,1,1,-1,1,-1,1,0
9452,9453,2,1,2,57,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,26,0,0,0,0,0.0084779976,0.4,0,1,0,0,0,0.0020185709,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3631,3632,8,1,4,107,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,81,0,0,3,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
8624,8625,1,0,3,50,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,33,0,0,0,0,0.05,0.5217391304,0,1,1,0,0,0.0071428571,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
7297,7298,1,0,1,81,0,0,0,0,0,5,1,0,0,14,1,0,0,0,0,0,16,5,52,0,0,0,0.2291666667,0.3928571429,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
6272,6273,1,0,3,79,1,0,0,0,0,1,1,0,0,7,1,0,0,0,1,0,17,17,37,0,0,0,0.1923076923,0.25,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
424,425,3,1,3,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,18,0,0,1,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
392,393,1,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,5,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3191,3192,2,1,7,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,33,0,0,0,0,0.0,0.0740740741,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16,17,3,0,5,50,0,0,0,1,0,0,0,0,0,10,1,1,1,0,0,0,13,30,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6335,6336,1,0,2,72,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,57,0,0,0,0,0.3846153846,0.7931034483,1,0,0,0,0,0.0769230769,0,0,0,0,1,0,0,0,1,0,-1,1,0,0,0
4200,4201,3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,12,0,0,0,0,0.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,1,1
2672,2673,2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,8,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2444,2445,2,0,3,52,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
6697,6698,1,0,3,88,3,0,0,0,1,0,2,1,0,5,1,1,0,0,1,0,12,38,30,0,0,0,0.0151057402,0.0517241379,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
6164,6165,2,1,5,68,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,40,0,0,0,0,0.1929824561,0.2142857143,0,1,1,0,1,0.0877192982,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,0
2601,2602,3,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0.0444444444,1.0,1,0,0,0,0,0.9555555556,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3493,3494,3,2,4,109,5,4,0,0,0,0,0,0,0,27,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
6044,6045,2,1,3,84,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,24,38,14,0,0,0,0.1784037559,0.9677419355,1,1,0,0,0,0.0046948357,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1,0
1459,1460,3,0,3,35,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,16,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3804,3805,3,1,3,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,38,0,0,0,0,0.9183673469,0.875,0,1,0,0,0,0.0816326531,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
9845,9846,2,1,5,53,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,30,0,0,0,0,0.0426829268,0.7230769231,0,1,1,0,0,0.0487804878,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
7394,7395,5,1,2,95,0,0,0,0,0,0,2,1,0,24,1,0,0,0,0,0,10,20,57,0,0,1,0.0,0.1818181818,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
4839,4840,4,1,4,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8111,8112,3,1,1,65,0,0,0,0,0,0,2,1,0,13,1,0,0,0,0,0,19,16,22,0,0,0,0.0692307692,0.025,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
3835,3836,4,1,9,213,2,0,0,1,0,0,1,0,0,64,1,1,0,0,1,0,18,110,77,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
9313,9314,4,1,3,56,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,12,37,0,0,0,0,0.0446428571,0.0909090909,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
5683,5684,1,0,2,71,7,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,14,50,0,0,0,0,0.1605839416,0.9882352941,1,1,1,0,0,0.0802919708,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1,0
8748,8749,1,0,2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,11,0,0,0,0,0.1011235955,0.7314814815,1,1,1,0,0,0.106741573,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
5827,5828,2,1,3,85,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,63,0,0,0,0,0.1463414634,0.1875,0,0,0,0,0,0.0243902439,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
9748,9749,4,1,2,55,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,17,17,13,0,0,0,0.1842105263,0.1666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4724,4725,2,0,2,46,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,17,22,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
8759,8760,1,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,18,0,0,0,0,0.0,0.09375,0,1,1,0,1,0.1028037383,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,0
5887,5888,1,0,3,117,1,1,0,0,3,0,6,5,0,7,1,1,0,0,1,0,18,17,74,0,0,0,0.0491803279,0.1020408163,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0
2355,2356,2,0,5,75,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,17,46,4,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
6036,6037,2,0,1,75,6,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,19,49,0,0,0,0,0.4746376812,0.7757009346,0,1,1,0,0,0.0434782609,0,0,0,0,1,1,0,0,1,0,-1,1,0,0,0
4798,4799,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,26,0,0,0,0,0.0,1.0,0,1,0,1,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
2442,2443,2,0,2,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
8645,8646,1,0,4,35,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,12,0,0,0,0,0.2142857143,0.3777777778,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
4592,4593,3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8772,8773,2,0,1,51,3,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,10,15,18,0,0,0,0.0476190476,0.1074380165,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
464,465,4,0,4,101,2,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,13,47,33,0,2,0,0.0,0.0357142857,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
163,164,5,4,2,74,1,1,0,0,0,0,0,0,0,7,1,1,0,1,1,0,63,4,0,0,0,0,0.0,0.0,0,1,0,0,0,0.975,0,0,0,0,0,0,0,0,-1,0,1,1,1,-1,1
9261,9262,2,1,3,39,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,14,18,0,0,0,0,0.4134615385,0.3695652174,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
9433,9434,2,1,2,51,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,17,11,15,0,0,0,0.0980392157,0.5238095238,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
8405,8406,3,1,1,37,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,16,14,0,0,0,0,0.1666666667,0.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
9777,9778,3,1,3,54,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,19,28,0,0,0,0,0.0480769231,0.1111111111,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
